id,query,domain,label,label_name,n_tokens,source
72c580d87276,"Compare what it means when the sign of r is positive vs. when it is negative in the context of physical measurements (e.g., height vs. weight, or car weight vs. fuel efficiency).",Introductory Statistics,1,analytical,33,dataset_introductory_statistics.json
7547b3268d11,Compare P(X < x) and P(X ≤ x) for a continuous distribution. Are they the same or different? Why?,Introductory Statistics,1,analytical,19,dataset_introductory_statistics.json
76374e492ff5,"How does the concept of the “best-fit line” that minimizes SSE (Chapter 12) relate philosophically to the concept of the “most efficient estimator” in classical statistics, and how does the normal distribution (Chapter 6) provide the theoretical justification for why minimizing SSE is optimal?",Introductory Statistics,1,analytical,45,dataset_introductory_statistics.json
769f384c1648,Compare the coefficient of determination r² = 0.44 versus r² = 0.91. What do these percentages mean about the explanatory power of the models?,Introductory Statistics,1,analytical,24,dataset_introductory_statistics.json
76adfc00b51c,"According to the Empirical Rule, approximately what percentage of x values lie within one standard deviation of the mean in a normal distribution?",Introductory Statistics,0,factual,23,dataset_introductory_statistics.json
76ae8814e57f,What is the null hypothesis H₀ in a test of significance for the correlation coefficient?,Introductory Statistics,0,factual,15,dataset_introductory_statistics.json
76c14ed0fd18,"What is a continuous random variable, and how does the normal distribution fit this definition?",Introductory Statistics,0,factual,15,dataset_introductory_statistics.json
78b0afcb3c95,"What is the area under the entire normal distribution curve, and what does it represent?",Introductory Statistics,0,factual,15,dataset_introductory_statistics.json
7959c09501b2,"How do both chapters use the concept of “degrees of freedom” to adjust for sample size when estimating population parameters? Specifically, connect the formula s = √(SSE/(n–2)) in regression (Chapter 12) to the broader concept of unbiased estimation that also appears in the standard deviation formula s = √(Σ(x–x̄)²/(n–1)) from descriptive statistics.",Introductory Statistics,1,analytical,56,dataset_introductory_statistics.json
79d9aeb2f7a9,Compare the area to the left of a value x [P(X < x)] with the area to the right [P(X > x)] in a normal distribution. What is their relationship?,Introductory Statistics,1,analytical,30,dataset_introductory_statistics.json
79f4f2f3bb81,Synthesize the entire intellectual arc of the two chapters: from the normal distribution as a model for naturally occurring phenomena (Chapter 6) to regression as a tool for modeling relationships between variables (Chapter 12). How do these two ideas together form a coherent statistical framework for understanding the world through data?,Introductory Statistics,1,analytical,51,dataset_introductory_statistics.json
7a114036ade6,"For the IQ distribution, what are the mean and standard deviation given in the textbook?",Introductory Statistics,0,factual,15,dataset_introductory_statistics.json
7ae39ba69ef5,Define the concept of “variation” in the context of the coefficient of determination r².,Introductory Statistics,0,factual,14,dataset_introductory_statistics.json
7b7fc405c519,How does the variability around the regression line (measured by s) compare to the overall variability in y (measured by sy)? What does a small s relative to sy tell us?,Introductory Statistics,1,analytical,31,dataset_introductory_statistics.json
7c68a2fe174b,"In the CPI example, what is the estimated CPI for 1990?",Introductory Statistics,0,factual,11,dataset_introductory_statistics.json
7cd9949bdfdc,What is the coefficient of determination r²?,Introductory Statistics,0,factual,7,dataset_introductory_statistics.json
7d1e717b6c45,What is the normal approximation and when is it considered appropriate to use?,Introductory Statistics,0,factual,13,dataset_introductory_statistics.json
7d37c2488302,"In the NUMMI example, what is the standard deviation of defective cars per 100?",Introductory Statistics,0,factual,14,dataset_introductory_statistics.json
7d7807e52142,Compare the visual appearance of a scatter plot with a strong positive correlation vs. one with zero correlation. How do the points differ?,Introductory Statistics,1,analytical,23,dataset_introductory_statistics.json
7e22011647ac,What is meant by the “domain of observed x values” in regression prediction?,Introductory Statistics,0,factual,13,dataset_introductory_statistics.json
805700a49ecb,What does r = 1 indicate about the linear relationship between two variables?,Introductory Statistics,0,factual,12,dataset_introductory_statistics.json
811a9080589b,What is an outlier in the context of regression analysis?,Introductory Statistics,0,factual,10,dataset_introductory_statistics.json
811baf6f1d74,How does the least-squares regression line change when an outlier is removed? Compare the r values before and after removal in the third exam/final exam example.,Introductory Statistics,1,analytical,28,dataset_introductory_statistics.json
814382abaf88,What is the 90th percentile of the final exam score distribution with mean 63 and standard deviation 5?,Introductory Statistics,0,factual,18,dataset_introductory_statistics.json
81ab5b32eef4,What is bivariate data?,Introductory Statistics,0,factual,4,dataset_introductory_statistics.json
81dac13eeadf,What is the Sum of Squared Errors (SSE) in linear regression?,Introductory Statistics,0,factual,11,dataset_introductory_statistics.json
81e6cb66b5c3,"What is the formula for the slope b of the least-squares regression line in terms of correlation coefficient r, sy, and sx?",Introductory Statistics,0,factual,23,dataset_introductory_statistics.json
829500498028,"How does understanding the Empirical Rule (Chapter 6) help a researcher interpret the residuals of a regression model (Chapter 12)? Specifically, what percentage of residuals would you expect to fall within ±2s of the regression line?",Introductory Statistics,1,analytical,36,dataset_introductory_statistics.json
833204f45c61,"A nutritionist analyzes the relationship between caloric intake and body weight. Caloric intake is approximately normally distributed (Chapter 6), and regression is used to predict weight from intake (Chapter 12). Synthesize both frameworks to explain: what the slope means, how to test if the relationship is real, and how to predict the weight of a person at the 90th percentile of caloric intake.",Introductory Statistics,1,analytical,63,dataset_introductory_statistics.json
